序号,订单号,订单类型,商品名称,订单日期,订单时间,起租日期,退租日期,结算日期,租金
990,WT_ZL_251213_00018,正常订单,中级双板套餐,2025-12-13,12:16:34,2025-12-13,2025-12-13,2025-12-13,200.00
991,WT_ZL_251213_00017,正常订单,【中级】全能板+青少全能,2025-12-13,12:10:36,2025-12-13,2025-12-13,2025-12-13,150.00
992,WT_ZL_251213_00016,正常订单,【其他】普通单板,2025-12-13,12:08:15,2025-12-13,2025-12-14,2025-12-14,260.00
993,WT_ZL_251213_00015,正常订单,【中级】全能板+青少全能,2025-12-13,11:30:00,2025-12-13,2025-12-13,2025-12-13,150.00
994,WT_ZL_251213_00014,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-13,11:22:19,2025-12-13,2025-12-13,2025-12-13,180.00
995,WT_ZL_251213_00013,正常订单,FIS套餐,2025-12-13,11:05:01,2025-12-13,2025-12-15,2025-12-15,960.00
996,WT_ZL_251213_00012,正常订单,【其他】普通单板,2025-12-13,10:57:46,2025-12-13,2025-12-13,2025-12-13,180.00
997,WT_ZL_251213_00011,正常订单,【中级】全能板+青少全能,2025-12-13,10:47:08,2025-12-13,2025-12-13,2025-12-13,150.00
998,WT_ZL_251213_00010,正常订单,【双板鞋】全品牌,2025-12-13,10:24:03,2025-12-13,2025-12-14,2025-12-14,230.00
999,WT_ZL_251213_00009,正常订单,高级双板套餐,2025-12-13,10:16:01,2025-12-13,2025-12-14,2025-12-14,540.00
1000,WT_ZL_251213_00008,正常订单,【其他】普通单板,2025-12-13,10:03:15,2025-12-13,2025-12-14,2025-12-14,230.00
1001,WT_ZL_251213_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-13,09:24:40,2025-12-13,2025-12-13,2025-12-13,220.00
1002,WT_ZL_251213_00004,正常订单,头盔,2025-12-13,09:20:02,2025-12-13,2025-12-14,2025-12-14,120.00
1003,NS_ZL_251213_00002,正常订单,【其他】普通单板,2025-12-13,09:18:04,2025-12-13,2025-12-13,2025-12-13,150.00
1004,WT_ZL_251213_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-13,09:03:41,2025-12-13,2025-12-13,2025-12-13,360.00
1005,WT_ZL_251213_00002,正常订单,【其他】普通单板,2025-12-13,08:52:01,2025-12-13,2025-12-13,2025-12-13,180.00
1006,WT_ZL_251213_00001,正常订单,头盔,2025-12-13,08:07:56,2025-12-13,2025-12-13,2025-12-13,70.00
1007,QJ_ZL_251212_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-12,19:57:40,2025-12-13,2025-12-13,2025-12-13,180.00
1008,WT_ZL_251212_00009,正常订单,【FIS】双板,2025-12-12,13:02:49,2025-12-12,2025-12-12,2025-12-12,260.00
1009,NS_ZL_251212_00002,正常订单,小乌龟护臀,2025-12-12,12:00:26,2025-12-12,2025-12-12,2025-12-12,50.00
1010,WT_ZL_251212_00006,正常订单,【单板鞋】其他,2025-12-12,09:40:45,2025-12-12,2025-12-12,2025-12-12,120.00
1011,NS_ZL_251212_00001,正常订单,【FIS】双板,2025-12-12,09:34:05,2025-12-12,2025-12-12,2025-12-12,150.00
1012,WT_ZL_251212_00005,正常订单,雪镜,2025-12-12,09:04:56,2025-12-12,2025-12-13,2025-12-13,120.00
1013,WT_ZL_251212_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-12,08:58:15,2025-12-12,2025-12-13,2025-12-13,400.00
1014,WT_ZL_251212_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-12,08:43:53,2025-12-12,2025-12-14,2025-12-14,540.00
1015,WT_ZL_251212_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-12,08:23:45,2025-12-12,2025-12-12,2025-12-12,220.00
1016,WT_ZL_251212_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-12,08:04:47,2025-12-12,2025-12-12,2025-12-12,180.00
1017,WT_ZL_251211_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-11,13:28:20,2025-12-11,2025-12-11,2025-12-11,180.00
1018,NS_ZL_251211_00002,正常订单,【中级】全能板+青少全能,2025-12-11,13:03:39,2025-12-11,2025-12-11,2025-12-11,130.00
1019,WT_ZL_251211_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-11,10:28:40,2025-12-11,2025-12-12,2025-12-12,400.00
1020,WT_ZL_251211_00002,正常订单,【其他】雪杖,2025-12-11,10:28:40,2025-12-11,2025-12-12,2025-12-12,40.00
1021,WT_ZL_251211_00001,正常订单,【其他】普通单板,2025-12-11,09:53:34,2025-12-11,2025-12-11,2025-12-11,150.00
1022,NS_ZL_251211_00001,正常订单,【中级】全能板+青少全能,2025-12-11,08:56:11,2025-12-11,2025-12-11,2025-12-11,150.00
1023,NS_ZL_251210_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-10,18:14:25,2025-12-10,2025-12-10,2025-12-11,150.00
1024,WT_ZL_251210_00004,正常订单,普通单板套餐,2025-12-10,12:46:24,2025-12-10,2025-12-10,2025-12-10,230.00
1025,WT_ZL_251210_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-10,10:35:44,2025-12-10,2025-12-10,2025-12-10,220.00
1026,WT_ZL_251210_00002,正常订单,【双板鞋】全品牌,2025-12-10,09:15:19,2025-12-10,2025-12-10,2025-12-10,80.00
1027,WT_ZL_251210_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-10,09:03:00,2025-12-10,2025-12-10,2025-12-10,220.00
1028,NS_ZL_251210_00001,正常订单,中级双板套餐,2025-12-10,08:51:57,2025-12-10,2025-12-10,2025-12-10,150.00
1029,WT_ZL_251209_00005,正常订单,stockli,2025-12-09,19:01:48,2025-12-09,2025-12-10,2025-12-10,520.00
1030,QJ_ZL_251209_00001,正常订单,【双板鞋】全品牌,2025-12-09,18:24:55,2025-12-10,2025-12-10,2025-12-10,60.00
1031,NS_ZL_251209_00002,正常订单,高级双板套餐,2025-12-09,18:22:35,2025-12-09,2025-12-09,2025-12-09,150.00
1032,WT_ZL_251209_00004,正常订单,普通单板套餐,2025-12-09,13:22:15,2025-12-10,2025-12-12,2025-12-12,600.00
1033,WT_ZL_251209_00003,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-09,12:33:38,2025-12-09,2025-12-09,2025-12-09,80.00
1034,WT_ZL_251209_00002,正常订单,【单板鞋】其他,2025-12-09,11:22:59,2025-12-09,2025-12-09,2025-12-09,110.00
1035,WT_ZL_251208_00006,正常订单,BurtonStepOn套餐,2025-12-08,16:32:46,2025-12-08,2025-12-08,2025-12-09,320.00
1036,WT_ZL_251208_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-08,11:47:27,2025-12-08,2025-12-09,2025-12-09,360.00
1037,WT_ZL_251208_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-08,09:45:07,2025-12-08,2025-12-08,2025-12-08,220.00
1038,WT_ZL_251208_00002,正常订单,普通单板套餐,2025-12-08,08:56:09,2025-12-08,2025-12-08,2025-12-08,230.00
1039,WT_ZL_251208_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-08,08:47:53,2025-12-08,2025-12-08,2025-12-08,220.00
1040,WT_ZL_251207_00009,正常订单,【其他】普通单板,2025-12-07,18:26:02,2025-12-07,2025-12-07,2025-12-07,150.00
1041,WT_ZL_251207_00008,正常订单,雪镜,2025-12-07,15:39:46,2025-12-07,2025-12-07,2025-12-07,70.00
1042,WT_ZL_251207_00007,正常订单,【其他】普通单板,2025-12-07,14:27:21,2025-12-07,2025-12-07,2025-12-07,150.00
1043,WT_ZL_251207_00005,正常订单,头盔,2025-12-07,10:49:17,2025-12-07,2025-12-07,2025-12-07,70.00
1044,WT_ZL_251207_00004,正常订单,【双板鞋】全品牌,2025-12-07,09:26:41,2025-12-07,2025-12-07,2025-12-07,120.00
1045,WT_ZL_251207_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-07,09:21:58,2025-12-07,2025-12-07,2025-12-07,180.00
1046,WT_ZL_251207_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-07,09:10:52,2025-12-07,2025-12-07,2025-12-07,220.00
1047,WT_ZL_251207_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-07,08:23:00,2025-12-07,2025-12-07,2025-12-07,220.00
1048,WT_ZL_251206_00031,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-06,19:46:10,2025-12-06,2025-12-06,2025-12-06,180.00
1049,WT_ZL_251206_00030,正常订单,中级双板套餐,2025-12-06,18:19:46,2025-12-06,2025-12-06,2025-12-06,200.00
1050,WT_ZL_251206_00029,正常订单,【成人中端】雪裤Awka小树/nobaday,2025-12-06,17:55:42,2025-12-06,2025-12-07,2025-12-07,160.00
1051,WT_ZL_251206_00028,正常订单,【其他】普通单板,2025-12-06,17:44:49,2025-12-06,2025-12-06,2025-12-06,150.00
1052,WT_ZL_251206_00027,正常订单,Nandn/Swagli/Trake雪服套装,2025-12-06,17:24:26,2025-12-06,2025-12-06,2025-12-06,100.00
1053,WT_ZL_251206_00026,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-06,14:31:48,2025-12-06,2025-12-06,2025-12-06,180.00
1054,WT_ZL_251206_00023,正常订单,【双板鞋】全品牌,2025-12-06,14:18:26,2025-12-06,2025-12-07,2025-12-07,220.00
1055,WT_ZL_251206_00024,正常订单,高级双板套餐,2025-12-06,14:17:53,2025-12-06,2025-12-06,2025-12-06,270.00
1056,WT_ZL_251206_00021,正常订单,普通单板套餐,2025-12-06,13:00:34,2025-12-06,2025-12-06,2025-12-06,200.00
1057,WT_ZL_251206_00020,正常订单,【其他】普通单板,2025-12-06,12:58:37,2025-12-06,2025-12-06,2025-12-06,150.00
1058,WT_ZL_251206_00019,正常订单,普通单板套餐,2025-12-06,12:56:51,2025-12-06,2025-12-06,2025-12-06,200.00
1059,WT_ZL_251206_00018,正常订单,手套,2025-12-06,12:35:13,2025-12-06,2025-12-06,2025-12-06,50.00
1060,WT_ZL_251206_00017,正常订单,中级双板套餐,2025-12-06,12:04:33,2025-12-06,2025-12-06,2025-12-06,180.00
1061,WT_ZL_251206_00015,正常订单,头盔,2025-12-06,11:05:39,2025-12-06,2025-12-06,2025-12-06,70.00
1062,WT_ZL_251206_00014,正常订单,高级双板套餐,2025-12-06,10:56:51,2025-12-06,2025-12-06,2025-12-06,270.00
1063,WT_ZL_251206_00014,正常订单,高级双板套餐,2025-12-06,10:56:51,2025-12-06,2025-12-06,2025-12-06,270.00
1064,WT_ZL_251206_00013,正常订单,【单板鞋】其他,2025-12-06,10:39:50,2025-12-06,2025-12-06,2025-12-06,120.00
1065,QJ_ZL_251206_00002,正常订单,【其他】普通单板,2025-12-06,10:39:49,2025-12-06,2025-12-06,2025-12-06,100.00
1066,WT_ZL_251206_00012,正常订单,【单板鞋】其他,2025-12-06,10:34:15,2025-12-06,2025-12-06,2025-12-06,120.00
1067,WT_ZL_251206_00011,正常订单,【其他】雪杖,2025-12-06,10:08:44,2025-12-06,2025-12-06,2025-12-06,50.00
1068,WT_ZL_251206_00010,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-06,09:31:17,2025-12-06,2025-12-06,2025-12-06,220.00
1069,WT_ZL_251206_00009,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-06,09:28:54,2025-12-06,2025-12-06,2025-12-06,220.00
1070,WT_ZL_251206_00008,正常订单,高级双板套餐,2025-12-06,09:27:47,2025-12-06,2025-12-06,2025-12-06,300.00
1071,WT_ZL_251206_00007,正常订单,【单板鞋】其他,2025-12-06,09:22:39,2025-12-06,2025-12-06,2025-12-06,120.00
1072,QJ_ZL_251206_00001,正常订单,高级双板套餐,2025-12-06,09:19:11,2025-12-06,2025-12-06,2025-12-06,200.00
1073,WT_ZL_251206_00006,正常订单,【其他】普通单板,2025-12-06,09:13:45,2025-12-06,2025-12-06,2025-12-06,180.00
1074,WT_ZL_251206_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-06,09:06:18,2025-12-06,2025-12-06,2025-12-06,220.00
1075,WT_ZL_251206_00004,正常订单,【中级】全能板+青少全能,2025-12-06,08:59:28,2025-12-06,2025-12-06,2025-12-06,150.00
1076,WT_ZL_251206_00003,正常订单,【其他】雪杖,2025-12-06,08:38:50,2025-12-06,2025-12-06,2025-12-06,40.00
1077,WT_ZL_251206_00002,正常订单,雪镜,2025-12-06,08:25:36,2025-12-06,2025-12-06,2025-12-06,70.00
1078,WT_ZL_251206_00001,正常订单,【中级】全能板+青少全能,2025-12-06,08:23:38,2025-12-06,2025-12-06,2025-12-06,150.00
1079,WT_ZL_251205_00010,正常订单,【FIS】双板,2025-12-05,18:27:50,2025-12-05,2025-12-07,2025-12-07,780.00
1080,WT_ZL_251205_00009,正常订单,【其他】普通单板,2025-12-05,12:46:30,2025-12-05,2025-12-05,2025-12-05,180.00
1081,WT_ZL_251205_00008,正常订单,普通单板套餐,2025-12-05,11:22:31,2025-12-05,2025-12-06,2025-12-07,400.00
1082,WT_ZL_251205_00007,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-05,11:18:55,2025-12-05,2025-12-05,2025-12-05,220.00
1083,WT_ZL_251205_00005,正常订单,Nandn/Swagli/Trake雪服套装,2025-12-05,09:58:34,2025-12-05,2025-12-05,2025-12-05,120.00
1084,NS_ZL_251205_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-05,09:50:55,2025-12-05,2025-12-05,2025-12-05,150.00
1085,WT_ZL_251205_00004,正常订单,【中级】全能板+青少全能,2025-12-05,09:43:31,2025-12-05,2025-12-05,2025-12-05,150.00
1086,QJ_ZL_251205_00001,正常订单,高级双板套餐,2025-12-05,09:13:23,2025-12-05,2025-12-05,2025-12-05,200.00
1087,WT_ZL_251205_00003,正常订单,【中级】全能板+青少全能,2025-12-05,09:01:09,2025-12-05,2025-12-05,2025-12-05,150.00
1088,WT_ZL_251205_00002,正常订单,【FIS】双板,2025-12-05,08:56:17,2025-12-05,2025-12-06,2025-12-06,520.00
1089,WT_ZL_251205_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-05,08:13:48,2025-12-05,2025-12-05,2025-12-05,220.00
1090,WT_ZL_251204_00009,正常订单,【单板鞋】其他,2025-12-04,17:52:21,2025-12-05,2025-12-05,2025-12-05,110.00
1091,WT_ZL_251204_00008,正常订单,普通单板套餐,2025-12-04,13:56:17,2025-12-04,2025-12-05,2025-12-05,400.00
1092,WT_ZL_251204_00006,正常订单,头盔,2025-12-04,12:52:26,2025-12-04,2025-12-04,2025-12-04,70.00
1093,WT_ZL_251204_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-04,11:37:24,2025-12-04,2025-12-04,2025-12-04,220.00
1094,WT_ZL_251204_00004,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-04,10:18:20,2025-12-04,2025-12-04,2025-12-04,220.00
1095,WT_ZL_251204_00002,正常订单,小乌龟套装,2025-12-04,09:31:26,2025-12-04,2025-12-04,2025-12-04,60.00
1096,WT_ZL_251204_00001,正常订单,高级双板套餐,2025-12-04,08:22:44,2025-12-04,2025-12-04,2025-12-04,300.00
1097,WT_ZL_251203_00006,正常订单,头盔,2025-12-03,12:44:05,2025-12-03,2025-12-03,2025-12-03,60.00
1098,WT_ZL_251203_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-03,11:51:36,2025-12-03,2025-12-04,2025-12-04,360.00
1099,WT_ZL_251203_00004,正常订单,【双板鞋】全品牌,2025-12-03,11:42:35,2025-12-03,2025-12-03,2025-12-03,120.00
1100,QJ_ZL_251203_00001,正常订单,普通单板套餐,2025-12-03,10:43:20,2025-12-03,2025-12-06,2025-12-06,400.00
1101,WT_ZL_251203_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2025-12-03,10:20:06,2025-12-03,2025-12-03,2025-12-03,220.00
1102,WT_ZL_251203_00002,正常订单,【高级】BurtonStepOn,2025-12-03,09:24:02,2025-12-03,2025-12-04,2025-12-04,520.00
1103,WT_ZL_251202_00004,正常订单,雪镜,2025-12-02,12:40:25,2025-12-02,2025-12-02,2025-12-02,70.00
1104,WT_ZL_251202_00003,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2025-12-02,12:16:41,2025-12-02,2025-12-02,2025-12-02,80.00
1105,WT_ZL_251201_00006,正常订单,普通单板套餐,2025-12-01,12:39:28,2025-12-01,2025-12-01,2025-12-01,230.00
1106,WT_ZL_251201_00005,正常订单,【中级】全能板+青少全能,2025-12-01,10:10:28,2025-12-01,2025-12-01,2025-12-01,130.00
1107,WT_ZL_251201_00003,正常订单,【双板鞋】全品牌,2025-12-01,08:43:10,2025-12-01,2025-12-01,2025-12-01,120.00
1108,WT_ZL_251130_00012,正常订单,头盔,2025-11-30,13:37:57,2025-11-30,2025-12-01,2025-12-01,120.00
1109,WT_ZL_251130_00012,正常订单,头盔,2025-11-30,13:37:57,2025-11-30,2025-12-01,2025-12-01,120.00
1110,WT_ZL_251130_00004,正常订单,中级双板套餐,2025-11-30,08:50:51,2025-11-30,2025-12-10,2025-12-10,1980.00
1111,WT_ZL_251130_00004,正常订单,头盔,2025-11-30,08:50:51,2025-11-30,2025-12-10,2025-12-10,660.00
1112,WT_ZL_251130_00004,正常订单,Phenix雪服套装,2025-11-30,08:50:51,2025-11-30,2025-12-10,2025-12-10,2860.00
1113,WT_ZL_251130_00004,正常订单,雪镜,2025-11-30,08:50:51,2025-11-30,2025-12-10,2025-12-10,660.00
1114,WT_ZL_251130_00004,正常订单,手套,2025-11-30,08:50:51,2025-11-30,2025-12-10,2025-12-10,440.00
1115,WT_ZL_251129_00019,正常订单,【高级】BurtonStepOn,2025-11-29,13:57:57,2025-11-30,2025-12-01,2025-12-01,520.00
1116,WT_ZL_251129_00019,正常订单,【高级】BurtonStepOn,2025-11-29,13:57:57,2025-11-30,2025-11-30,2025-12-01,260.00
